regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
d32dea0d	Letcher County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
a4911402	Levy County, Florida	2020-04-25		0	13							https://floridahealthcovid19.gov/
bb490abf	Lewis County, Idaho	2020-04-24	2020-04-24T17:00:00									https://coronavirus.idaho.gov/
0ded64b6	Lewis County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
285d0da5	Lewis County, Missouri	2020-04-25		1	6							https://health.mo.gov/
c2aad799	Lewis County, New York	2020-04-25	2020-04-24T14:00:00	3	9		223					https://coronavirus.health.ny.gov/
0be4047e	Lewis County, Tennessee	2020-04-25	2020-04-24T19:00:00		2	2						https://www.tn.gov/
519ba840	Lewis County, Washington	2020-04-24		3	25							https://coronavirus.wa.gov/
66a3bf27	Lewis County, West Virginia	2020-04-25	2020-04-24T10:00:00		3							https://dhhr.wv.gov/
6f6eaa3f	Lewis and Clark County, Montana	2020-04-24		0	16							https://dphhs.mt.gov/
5342ce69	Lexington, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
60cbe596	Lexington County, South Carolina	2020-04-25		12	302							https://www.scdhec.gov/
372ebe56	Liberia	2020-04-24	2020-04-24T11:42:31	8	101							https://www.ecdc.europa.eu/
2a7e8085	Liberty County, Florida	2020-04-25		0	2							https://floridahealthcovid19.gov/
5c2e15d5	Liberty County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	35							https://dph.georgia.gov/
5346008f	Liberty County, Montana	2020-04-24		0	1							https://dphhs.mt.gov/
005643e0	Liberty County, Texas	2020-04-25			37							https://www.dshs.state.tx.us/
28a5ee09	Libya	2020-04-24	2020-04-24T11:42:31	2	60			1	1			https://www.ecdc.europa.eu/
3e332226	Licking County, Ohio	2020-04-25	2020-04-24T14:00:00	4	105							https://coronavirus.ohio.gov/
2cbac50c	Liechtenstein	2020-04-24	2020-04-24T11:42:31	1	82							https://www.ecdc.europa.eu/
ee3c5f38	Lightship Nantucket	2020-04-25	2020-04-24T16:00:00		9							https://www.mass.gov/
01f9f38b	Liguria	2020-04-25		1076	7173	2660	39563	3437				http://www.salute.gov.it/
808aa11e	Limburg (Belgium)	2020-04-22	2020-04-22		5014							https://epistat.wiv-isp.be/Covid/
2e97093c	Limestone County, Alabama	2020-04-25		0	41		712					https://covid19.alabama.gov/
eb5877a9	Limestone County, Texas	2020-04-25		1	11							https://www.dshs.state.tx.us/
824a7a9c	Lincoln County, Arkansas	2020-04-25		0	707	7	1357					https://www.healthy.arkansas.gov/
a19fbfde	Lincoln County, Colorado	2020-04-24			3							https://covid19.colorado.gov/
8f7e0730	Lincoln County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	10							https://dph.georgia.gov/
4fc5acd9	Lincoln County, Idaho	2020-04-24	2020-04-24T17:00:00		21							https://coronavirus.idaho.gov/
e029540e	Lincoln County, Kentucky	2020-04-25		1	4							https://govstatus.egov.com/
c0cc1d18	Lincoln County, Maine	2020-04-25	2020-04-24T16:00:00+0000		12	9						https://www.maine.gov/
9746bb45	Lincoln County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	2							https://www.health.state.mn.us/
42621c99	Lincoln County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	7	132							https://msdh.ms.gov/
4465f528	Lincoln County, Missouri	2020-04-25		1	36							https://health.mo.gov/
9d9802b0	Lincoln County, Montana	2020-04-24		1	7							https://dphhs.mt.gov/
d85a18ff	Lincoln County, Nebraska	2020-04-25			18		20					http://dhhs.ne.gov/
3542003b	Lincoln County, New Mexico	2020-04-24		0	2							https://cv.nmhealth.org
ff73f1cc	Lincoln County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	24							https://www.ncdhhs.gov/
d03e92cb	Lincoln County, Oklahoma	2020-04-24	2020-04-24T00:00:00		10	8						https://coronavirus.health.ok.gov/
ade3d1a0	Lincoln County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	5		413					https://govstatus.egov.com/OR-OHA-COVID-19
d37de51b	Lincoln County, South Dakota	2020-04-24	2020-04-24T10:23:57		116	67	1324					https://doh.sd.gov/
e6f12f45	Lincoln County, Tennessee	2020-04-25	2020-04-24T19:00:00		11	7						https://www.tn.gov/
bbad9ed9	Lincoln County, Washington	2020-04-24		0	2							https://coronavirus.wa.gov/
320be0cb	Lincoln County, West Virginia	2020-04-25	2020-04-24T10:00:00		1							https://dhhr.wv.gov/
88327eed	Lincoln County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	0							https://www.dhs.wisconsin.gov/
d31c45b4	Lincoln County, Wyoming	2020-04-25	2020-04-24T06:00:00+0000		6							https://health.wyo.gov/
633df72c	Lincoln Parish, Louisiana	2020-04-25		4	64							http://ldh.la.gov/
061d8993	Lincoln Township, Dickinson County, Kansas	2020-04-24	2020-04-24T09:00:00									https://govstatus.egov.com/
9eeebfff	Linn County, Iowa	2020-04-25		33	509							https://idph.iowa.gov/
acf3a042	Linn County, Kansas	2020-04-25	2020-04-24T09:00:00		5							https://govstatus.egov.com/
a740f8fd	Linn County, Missouri	2020-04-25		1	5							https://health.mo.gov/
7dbfbf75	Linn County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	7	67		1547					https://govstatus.egov.com/OR-OHA-COVID-19
bdb65e09	Linz	2020-04-25	2020-04-24T20:00:00		300							https://info.gesundheitsministerium.at/
116c84ff	Lisbon	2020-04-25	2020-04-24T23:00:00		1271							https://covid19.min-saude.pt/
f66f401a	Litchfield County, Connecticut	2020-04-25	2020-04-24T16:00:00	69	808							https://portal.ct.gov/
52ccddbe	Lithuania	2020-04-25	2020-04-24T10:45:00	40	1410	430	90992					https://koronastop.lrv.lt
f36cbc8d	Little River County, Arkansas	2020-04-25		0	0	0	94					https://www.healthy.arkansas.gov/
bdb9772d	Live Oak County, Texas	2020-04-25			5							https://www.dshs.state.tx.us/
2b4430d6	Livingston County, Illinois	2020-04-25		1	18							http://www.dph.illinois.gov/
6152ad3e	Livingston County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	11	312							https://www.michigan.gov/
3b00d114	Livingston County, Missouri	2020-04-25			2							https://health.mo.gov/
a09b3201	Livingston County, New York	2020-04-25	2020-04-24T14:00:00	1	44		560					https://coronavirus.health.ny.gov/
20f827e1	Livingston Parish, Louisiana	2020-04-25		11	172							http://ldh.la.gov/
39b697d2	Llano County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
7b5022f4	Logan County, Arkansas	2020-04-25		0	3	2	57					https://www.healthy.arkansas.gov/
2022e21f	Logan County, Colorado	2020-04-24		1	31							https://covid19.colorado.gov/
83507801	Logan County, Illinois	2020-04-25		0	4							http://www.dph.illinois.gov/
dc571a7c	Logan County, Kansas	2020-04-24	2020-04-24T09:00:00									https://govstatus.egov.com/
1129af5b	Logan County, Kentucky	2020-04-25		0	8							https://govstatus.egov.com/
3f9640e6	Logan County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
963ccdc8	Logan County, Ohio	2020-04-25	2020-04-24T14:00:00		16							https://coronavirus.ohio.gov/
03681327	Logan County, Oklahoma	2020-04-24	2020-04-24T00:00:00		12	9						https://coronavirus.health.ok.gov/
d5a1b37e	Logan County, West Virginia	2020-04-25	2020-04-24T10:00:00	1	11							https://dhhr.wv.gov/
770a025a	Lombardy	2020-04-25		13106	71256	23782	314298	34368				http://www.salute.gov.it/
6d008e77	Long County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	2							https://dph.georgia.gov/
4be6794a	Lonoke County, Arkansas	2020-04-25		0	31	20	419					https://www.healthy.arkansas.gov/
61826a1b	Lorain County, Ohio	2020-04-25	2020-04-24T14:00:00	19	366							https://coronavirus.ohio.gov/
075c48ee	Los Alamos County, New Mexico	2020-04-24		0	6							https://cv.nmhealth.org
f2d3bb46	Los Angeles County, California	2020-04-25	2020-04-23T20:00:00	848	18517							http://publichealth.lacounty.gov/
27d9c60b	Los Lagos Region	2020-04-25	2020-04-24T04:00:00+0000	8	460							https://www.minsal.cl/
1123b2b8	Loudon County, Tennessee	2020-04-25	2020-04-24T19:00:00		25	19						https://www.tn.gov/
adb62462	Loudoun County, Virginia	2020-04-25	2020-04-24T10:00:00	10	529							http://www.vdh.virginia.gov/
45044c4f	Louisa County, Iowa	2020-04-25		2	259							https://idph.iowa.gov/
e1c2d2ee	Louisa County, Virginia	2020-04-25	2020-04-24T10:00:00		38							http://www.vdh.virginia.gov/
d8434284	Louisiana	2020-04-25		1601	26140							http://ldh.la.gov/
22b3fe65	Loup County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
73ccd501	Loures	2020-04-25	2020-04-24T23:00:00		303							https://covid19.min-saude.pt/
84a87f93	Lousada	2020-04-25	2020-04-24T23:00:00		162							https://covid19.min-saude.pt/
269e47ce	Love County, Oklahoma	2020-04-24	2020-04-24T00:00:00		2	1						https://coronavirus.health.ok.gov/
eeec3784	Lower Austria	2020-04-25	2020-04-24T20:00:00	86		1890		554				https://info.gesundheitsministerium.at/
928974e1	Lower Saxony	2020-04-25	2020-04-25	377	9691	0						https://www.rki.de/
bcce6565	Lowndes County, Alabama	2020-04-25		1	36		104					https://covid19.alabama.gov/
2b972dcd	Lowndes County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	4	129							https://dph.georgia.gov/
4beda161	Lowndes County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	38							https://msdh.ms.gov/
018270ab	Lubbock County, Texas	2020-04-25		40	481							https://www.dshs.state.tx.us/
50474ffa	Lucas County, Ohio	2020-04-25	2020-04-24T14:00:00	58	985							https://coronavirus.ohio.gov/
71bf6fa6	Luce County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		1							https://www.michigan.gov/
90cae238	Lumpkin County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	29							https://dph.georgia.gov/
ebe0d9e2	Luna County, New Mexico	2020-04-24		0	3							https://cv.nmhealth.org
15b54e9c	Lunenburg County, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
e12f7b56	Luxembourg	2020-04-25	2020-04-24T00:00:00	85	3695	3007	37782					https://gouvernement.lu/
ba840fe7	Luzerne County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	62	1921		5831					https://www.health.pa.gov/
ce1f46ec	Lycoming County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	48		967					https://www.health.pa.gov/
43d433ed	Lyman County, South Dakota	2020-04-24	2020-04-24T10:23:57		2	2	24					https://doh.sd.gov/
1533d872	Lynchburg, Virginia	2020-04-25	2020-04-24T10:00:00	1	48							http://www.vdh.virginia.gov/
bdb70474	Lynn County, Texas	2020-04-25		1	5							https://www.dshs.state.tx.us/
e42d0c59	Lyon County, Iowa	2020-04-25		0	5							https://idph.iowa.gov/
ff292522	Lyon County, Kentucky	2020-04-25		3	14							https://govstatus.egov.com/
7a09c487	Lyon County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	6							https://www.health.state.mn.us/
eacadf84	Lyon County, Nevada	2020-04-24	2020-04-23T18:00:00		22	5						https://gethealthycarsoncity.org/
89ac8ecd	Lyon Township, Dickinson County, Kansas	2020-04-25	2020-04-24T09:00:00		126							https://govstatus.egov.com/
92672e55	Macedo de Cavaleiros	2020-04-25	2020-04-24T23:00:00		19							https://covid19.min-saude.pt/
06d9a747	Mackinac County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		5							https://www.michigan.gov/
92b75bd6	Macomb County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	504	5022							https://www.michigan.gov/
6296dd52	Macon County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	3	67							https://dph.georgia.gov/
75d71ce7	Macon County, Illinois	2020-04-25		10	99							http://www.dph.illinois.gov/
3c44bb08	Macon County, Missouri	2020-04-25			2							https://health.mo.gov/
bb4be299	Macon County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	2							https://www.ncdhhs.gov/
6ef98881	Macon County, Tennessee	2020-04-25	2020-04-24T19:00:00	3	35	17						https://www.tn.gov/
44e057ea	Macoupin County, Illinois	2020-04-25		0	25							http://www.dph.illinois.gov/
2438fdb9	Madagascar	2020-04-24	2020-04-24T11:42:31		121							https://www.ecdc.europa.eu/
b147088a	Madalena, Azores	2020-04-25	2020-04-24T23:00:00		5							https://covid19.min-saude.pt/
85025fa6	Madera County, California	2020-04-24	2020-04-24T16:00:00	2	39	27	850					https://www.maderacounty.com/
cc5f1176	Madhya Pradesh	2020-04-25	2020-04-25T02:30:00+0000	92	1852	210						https://www.mohfw.gov.in/
1320c7c3	Madison County, Alabama	2020-04-25		4	202		2863					https://covid19.alabama.gov/
40cda302	Madison County, Arkansas	2020-04-25		0	1	0	118					https://www.healthy.arkansas.gov/
eec44218	Madison County, Florida	2020-04-25		2	41							https://floridahealthcovid19.gov/
8d470966	Madison County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	21							https://dph.georgia.gov/
a9261b34	Madison County, Idaho	2020-04-24	2020-04-24T17:00:00		5							https://coronavirus.idaho.gov/
28214633	Madison County, Illinois	2020-04-25		15	268							http://www.dph.illinois.gov/
0e59e5de	Madison County, Indiana	2020-04-24	2020-04-24T12:00:00	41	379		1469					https://coronavirus.in.gov/
b345e471	Madison County, Iowa	2020-04-25		1	3							https://idph.iowa.gov/
95d4972c	Madison County, Kentucky	2020-04-25		1	26							https://govstatus.egov.com/
7299a37f	Madison County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	4	178							https://msdh.ms.gov/
d28f6c4a	Madison County, Missouri	2020-04-25			1							https://health.mo.gov/
72bef034	Madison County, Montana	2020-04-24		1	8							https://dphhs.mt.gov/
3663a60f	Madison County, Nebraska	2020-04-25			47		67					http://dhhs.ne.gov/
8e5e4495	Madison County, New York	2020-04-25	2020-04-24T14:00:00	5	106		798					https://coronavirus.health.ny.gov/
bbb0d6fd	Madison County, North Carolina	2020-04-25		0	0							https://www.ncdhhs.gov/
d9db3f8d	Madison County, Ohio	2020-04-25	2020-04-24T14:00:00	3	47							https://coronavirus.ohio.gov/
eb35413a	Madison County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	98	52						https://www.tn.gov/
4f3f0654	Madison County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
16503cee	Madison County, Virginia	2020-04-25	2020-04-24T10:00:00		14							http://www.vdh.virginia.gov/
d0633609	Madison Parish, Louisiana	2020-04-25		0	5							http://ldh.la.gov/
841e19e2	Mafra, Portugal	2020-04-25	2020-04-24T23:00:00		63							https://covid19.min-saude.pt/
62cabcc2	Magallanes Region	2020-04-25	2020-04-24T04:00:00+0000	8	624							https://www.minsal.cl/
c1f9cb7b	Maharashtra	2020-04-25	2020-04-25T02:30:00+0000	301	6817	840						https://www.mohfw.gov.in/
f5b98a5f	Mahaska County, Iowa	2020-04-25		1	8							https://idph.iowa.gov/
021fae49	Mahnomen County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
60803367	Mahoning County, Ohio	2020-04-25	2020-04-24T14:00:00	65	688							https://coronavirus.ohio.gov/
168d6fbd	Maia, Portugal	2020-04-25	2020-04-24T23:00:00		763							https://covid19.min-saude.pt/
57253146	Maine	2020-04-25	2020-04-24T16:00:00+0000	47	965	499						https://www.maine.gov/
ccac89c7	Major County, Oklahoma	2020-04-24	2020-04-24T00:00:00	1	2	1						https://coronavirus.health.ok.gov/
9340a188	Malawi	2020-04-24	2020-04-24T11:42:31	3	33			10				https://www.ecdc.europa.eu/
1a934654	Malaysia	2020-04-25	2020-04-24T17:00:00	96	5691	3663						http://www.moh.gov.my/
bcd6f938	Maldives	2020-04-24		0	116							https://www.who.int/
577ea74f	Malheur County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	0	6		212					https://govstatus.egov.com/OR-OHA-COVID-19
a0348322	Mali	2020-04-24	2020-04-24T11:42:31	21	309			16	4			https://www.ecdc.europa.eu/
d051c3d3	Malta	2020-04-25	2020-04-24T15:39:00	3	447	223						https://deputyprimeminister.gov.mt/
b3bcacd4	Manassas, Virginia	2020-04-25	2020-04-24T10:00:00	1	137							http://www.vdh.virginia.gov/
1bbc4b92	Manassas Park, Virginia	2020-04-25	2020-04-24T10:00:00	1	44							http://www.vdh.virginia.gov/
25282387	Manatee County, Florida	2020-04-25		42	491							https://floridahealthcovid19.gov/
ac4e3a56	Manchester, New Hampshire	2020-04-25	2020-04-23T13:00:00+0000		365							https://www.nh.gov/
ad96b41c	Mangualde	2020-04-25	2020-04-24T23:00:00		63							https://covid19.min-saude.pt/
59cde915	Manhattan	2020-04-25	2020-04-24T14:00:00	1405	19854		53922					https://coronavirus.health.ny.gov/
9fdd627c	Manipur	2020-04-25	2020-04-25T02:30:00+0000	0	2	2						https://www.mohfw.gov.in/
d7738f35	Manistee County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		12							https://www.michigan.gov/
3156db5d	Manitoba	2020-04-25	2020-04-24T15:00:00	6	252	196	21720					https://www.canada.ca/
ca4c70c3	Manitowoc County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	9							https://www.dhs.wisconsin.gov/
1221322b	Manteigas	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
f2f6f5a3	Marathon County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	17							https://www.dhs.wisconsin.gov/
effa2da8	Marche	2020-04-25		865	6028	1890	49163	3273				http://www.salute.gov.it/
ade37990	Marco de Canaveses	2020-04-25	2020-04-24T23:00:00		59							https://covid19.min-saude.pt/
40cc9d09	Marengo County, Alabama	2020-04-25		3	39		348					https://covid19.alabama.gov/
d90f91ed	Maricopa County, Arizona	2020-04-24	2020-04-24T00:00:00	120	3116		37021					https://azdhs.gov/
34df80b8	Maries County, Missouri	2020-04-25			2							https://health.mo.gov/
b8a632c3	Marin County, California	2020-04-24	2020-04-23T21:53:00	11	209	148	3017					https://coronavirus.marinhhs.org
6dc8813a	Marinette County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	8							https://www.dhs.wisconsin.gov/
5013810c	Marinha Grande	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
6d6db0f6	Marion County, Alabama	2020-04-25		5	69		556					https://covid19.alabama.gov/
9e11a4e3	Marion County, Arkansas	2020-04-25		0	1	1	57					https://www.healthy.arkansas.gov/
69d432a9	Marion County, Florida	2020-04-25		4	148							https://floridahealthcovid19.gov/
ee2d9111	Marion County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	35							https://dph.georgia.gov/
ce5ac274	Marion County, Illinois	2020-04-25		0	26							http://www.dph.illinois.gov/
ef0ef3af	Marion County, Indiana	2020-04-24	2020-04-24T12:00:00	238	4537		21195					https://coronavirus.in.gov/
a3972091	Marion County, Iowa	2020-04-25		0	6							https://idph.iowa.gov/
b41fb390	Marion County, Kansas	2020-04-25	2020-04-24T09:00:00		5							https://govstatus.egov.com/
89e6b5db	Marion County, Kentucky	2020-04-25		0	13							https://govstatus.egov.com/
5a9e42c4	Marion County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	4	55							https://msdh.ms.gov/
adca24a1	Marion County, Missouri	2020-04-25			4							https://health.mo.gov/
5eaaf56c	Marion County, Ohio	2020-04-25	2020-04-24T14:00:00	4	2169							https://coronavirus.ohio.gov/
f53b2188	Marion County, Oregon	2020-04-24	2020-04-24T15:00:00+0000	14	417		3722					https://govstatus.egov.com/OR-OHA-COVID-19
e9ad6b07	Marion County, South Carolina	2020-04-25		1	24							https://www.scdhec.gov/
95f1b4be	Marion County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	28	21						https://www.tn.gov/
6c9e9480	Marion County, Texas	2020-04-25			6							https://www.dshs.state.tx.us/
5ba05424	Marion County, West Virginia	2020-04-25	2020-04-24T10:00:00	2	44							https://dhhr.wv.gov/
2321442e	Mariposa County, California	2020-04-24	2020-04-24T09:00:00				104					http://www.mariposacounty.org/
3a169e0e	Marlboro County, South Carolina	2020-04-25		0	35							https://www.scdhec.gov/
406a433b	Marquette County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	6	39							https://www.michigan.gov/
333e8e9d	Marquette County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	3							https://www.dhs.wisconsin.gov/
507971dd	Marrakesh-Safi	2020-04-25	2020-04-24T17:00:00+0000		802							http://www.covidmaroc.ma/
a8bb65ab	Marshall County, Alabama	2020-04-25		4	267		1235					https://covid19.alabama.gov/
5f6c41ee	Marshall County, Illinois	2020-04-25		0	4							http://www.dph.illinois.gov/
9f51df9a	Marshall County, Indiana	2020-04-24	2020-04-24T12:00:00	1	25		353					https://coronavirus.in.gov/
b69be6a2	Marshall County, Iowa	2020-04-25		0	271							https://idph.iowa.gov/
8a2a23c3	Marshall County, Kansas	2020-04-24	2020-04-24T09:00:00									https://govstatus.egov.com/
086dedc3	Marshall County, Kentucky	2020-04-25		0	23							https://govstatus.egov.com/
74fa0670	Marshall County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
936efcf9	Marshall County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	40							https://msdh.ms.gov/
911dfb59	Marshall County, Oklahoma	2020-04-24	2020-04-24T00:00:00		2	1						https://coronavirus.health.ok.gov/
90099551	Marshall County, South Dakota	2020-04-24	2020-04-24T10:23:57		1	1	36					https://doh.sd.gov/
a96bdbce	Marshall County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	22	11						https://www.tn.gov/
fdc54837	Marshall County, West Virginia	2020-04-25	2020-04-24T10:00:00		8							https://dhhr.wv.gov/
a3778d0d	Martin County, Florida	2020-04-25		5	169							https://floridahealthcovid19.gov/
66036e48	Martin County, Indiana	2020-04-24	2020-04-24T12:00:00		7		52					https://coronavirus.in.gov/
ab2de6a8	Martin County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
36eb0210	Martin County, Minnesota	2020-04-25	2020-04-24T00:00:00	4	41							https://www.health.state.mn.us/
44a38d9c	Martin County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	13							https://www.ncdhhs.gov/
87102f7d	Martin County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
91a58c18	Martinique	2020-04-25		14	170							https://www.who.int/
8b3da753	Martinsville, Virginia	2020-04-25	2020-04-24T10:00:00									http://www.vdh.virginia.gov/
9a2d1dc0	Maryland	2020-04-25	2020-04-24T10:00:00	723	16616	1108	84716					https://coronavirus.maryland.gov/
55314019	Mason County, Illinois	2020-04-25		0	6							http://www.dph.illinois.gov/
ae1b8224	Mason County, Kentucky	2020-04-25		0	6							https://govstatus.egov.com/
fd1df91a	Mason County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		5							https://www.michigan.gov/
043a2591	Mason County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
136564db	Mason County, Washington	2020-04-24		0	22							https://coronavirus.wa.gov/
ab412296	Mason County, West Virginia	2020-04-25	2020-04-24T10:00:00		11							https://dhhr.wv.gov/
26cd371b	Massac County, Illinois	2020-04-25		0	3							http://www.dph.illinois.gov/
b31300a2	Massachusetts	2020-04-25	2020-04-24T16:00:00	2556	50969		215213					https://www.mass.gov/
fdf4ab9f	Matagorda County, Texas	2020-04-25		3	58							https://www.dshs.state.tx.us/
777f1c49	Matanuska-Susitna Borough, Alaska	2020-04-24			20							http://www.dhss.alaska.gov/
e9620597	Mathews County, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
01c932b6	Mato Grosso	2020-04-25	2020-04-24T20:00:00	8	240							https://covid.saude.gov.br/
467d6373	Mato Grosso do Sul	2020-04-25	2020-04-24T20:00:00	7	213							https://covid.saude.gov.br/
1c4447c9	Matosinhos	2020-04-25	2020-04-24T23:00:00		934							https://covid19.min-saude.pt/
f4258db3	Maui County, Hawaii	2020-04-24	2020-04-24T22:00:00+0000		113							https://health.hawaii.gov/
72b27593	Maule Region	2020-04-25	2020-04-24T04:00:00+0000	10	349							https://www.minsal.cl/
5a4735f2	Mauritania	2020-04-24	2020-04-24T11:42:31	1	7							https://www.ecdc.europa.eu/
56d34a53	Mauritius	2020-04-25	2020-04-24T00:00:00	9	331	285						http://www.covid19.mu/
170b2413	Maury County, Tennessee	2020-04-25	2020-04-24T19:00:00		36	30						https://www.tn.gov/
4731b24e	Maverick County, Texas	2020-04-25			14							https://www.dshs.state.tx.us/
8390a660	Mayes County, Oklahoma	2020-04-24	2020-04-24T00:00:00	3	19	13						https://coronavirus.health.ok.gov/
88e58f26	Mayotte	2020-04-25		4	339							https://www.who.int/
8ca2437d	McClain County, Oklahoma	2020-04-24	2020-04-24T00:00:00		30	16						https://coronavirus.health.ok.gov/
b7eaa9e5	McCook County, South Dakota	2020-04-24	2020-04-24T10:23:57	1	4	3	89					https://doh.sd.gov/
2fb144ee	McCormick County, South Carolina	2020-04-25		1	6							https://www.scdhec.gov/
bfd9880d	McCracken County, Kentucky	2020-04-25		2	31							https://govstatus.egov.com/
dbc8616e	McCreary County, Kentucky	2020-04-25		0	11							https://govstatus.egov.com/
9d02f2e8	McCulloch County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
18873ca4	McCurtain County, Oklahoma	2020-04-24	2020-04-24T00:00:00		8	6						https://coronavirus.health.ok.gov/
da7e0aa9	McDonald County, Missouri	2020-04-25			4							https://health.mo.gov/
5ffb6d40	McDonough County, Illinois	2020-04-25		0	5							http://www.dph.illinois.gov/
94388a1a	McDowell County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	20							https://www.ncdhhs.gov/
0c0a3e04	McDowell County, West Virginia	2020-04-25	2020-04-24T10:00:00		6							https://dhhr.wv.gov/
24a81951	McDuffie County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	4	39							https://dph.georgia.gov/
26fb821a	McHenry County, Illinois	2020-04-25		27	459							http://www.dph.illinois.gov/
cbb5ae65	McHenry County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
7d7dce14	McIntosh County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	4							https://dph.georgia.gov/
8d556476	McIntosh County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
6b0bb841	McIntosh County, Oklahoma	2020-04-24	2020-04-24T00:00:00		2	1						https://coronavirus.health.ok.gov/
a1b34967	McKean County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	5		149					https://www.health.pa.gov/
03597fd0	McKenzie County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		10							https://www.health.nd.gov/
61b5ec50	McKinley County, New Mexico	2020-04-24		9	639							https://cv.nmhealth.org
19efb71b	McLean County, Illinois	2020-04-25		3	87							http://www.dph.illinois.gov/
a9a06795	McLean County, Kentucky	2020-04-25		1	10							https://govstatus.egov.com/
b8464d83	McLean County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		3							https://www.health.nd.gov/
aa5731a4	McLennan County, Texas	2020-04-25		4	81							https://www.dshs.state.tx.us/
57ee69f6	McLeod County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	3							https://www.health.state.mn.us/
84ef6af9	McMinn County, Tennessee	2020-04-25	2020-04-24T19:00:00		7	4						https://www.tn.gov/
e270a3df	McNairy County, Tennessee	2020-04-25	2020-04-24T19:00:00		11	7						https://www.tn.gov/
35d550c9	McPherson County, Kansas	2020-04-25	2020-04-24T09:00:00		20							https://govstatus.egov.com/
742663a2	McPherson County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
