regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numActiveCases	numDeaths	numRecoveredCases	numTests	dataSource
cc5f1176	Madhya Pradesh	2020-04-25	2020-04-25T02:30:00+0000	92	1852	210						https://www.mohfw.gov.in/
1320c7c3	Madison County, Alabama	2020-04-25		4	202		2863					https://covid19.alabama.gov/
40cda302	Madison County, Arkansas	2020-04-25		0	1	0	118					https://www.healthy.arkansas.gov/
eec44218	Madison County, Florida	2020-04-25		2	41							https://floridahealthcovid19.gov/
8d470966	Madison County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	21							https://dph.georgia.gov/
28214633	Madison County, Illinois	2020-04-25		15	268							http://www.dph.illinois.gov/
b345e471	Madison County, Iowa	2020-04-25		1	3							https://idph.iowa.gov/
95d4972c	Madison County, Kentucky	2020-04-25		1	26							https://govstatus.egov.com/
7299a37f	Madison County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	4	178							https://msdh.ms.gov/
d28f6c4a	Madison County, Missouri	2020-04-25			1							https://health.mo.gov/
3663a60f	Madison County, Nebraska	2020-04-25			47		67					http://dhhs.ne.gov/
8e5e4495	Madison County, New York	2020-04-25	2020-04-24T14:00:00	5	106		798					https://coronavirus.health.ny.gov/
bbb0d6fd	Madison County, North Carolina	2020-04-25		0	0							https://www.ncdhhs.gov/
d9db3f8d	Madison County, Ohio	2020-04-25	2020-04-24T14:00:00	3	47							https://coronavirus.ohio.gov/
eb35413a	Madison County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	98	52						https://www.tn.gov/
4f3f0654	Madison County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
16503cee	Madison County, Virginia	2020-04-25	2020-04-24T10:00:00		14							http://www.vdh.virginia.gov/
d0633609	Madison Parish, Louisiana	2020-04-25		0	5							http://ldh.la.gov/
841e19e2	Mafra, Portugal	2020-04-25	2020-04-24T23:00:00		63							https://covid19.min-saude.pt/
62cabcc2	Magallanes Region	2020-04-25	2020-04-24T04:00:00+0000	8	624							https://www.minsal.cl/
c1f9cb7b	Maharashtra	2020-04-25	2020-04-25T02:30:00+0000	301	6817	840						https://www.mohfw.gov.in/
f5b98a5f	Mahaska County, Iowa	2020-04-25		1	8							https://idph.iowa.gov/
021fae49	Mahnomen County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
60803367	Mahoning County, Ohio	2020-04-25	2020-04-24T14:00:00	65	688							https://coronavirus.ohio.gov/
168d6fbd	Maia, Portugal	2020-04-25	2020-04-24T23:00:00		763							https://covid19.min-saude.pt/
57253146	Maine	2020-04-25	2020-04-24T16:00:00+0000	47	965	499						https://www.maine.gov/
1a934654	Malaysia	2020-04-25	2020-04-24T17:00:00	96	5691	3663						http://www.moh.gov.my/
d051c3d3	Malta	2020-04-25	2020-04-24T15:39:00	3	447	223						https://deputyprimeminister.gov.mt/
b3bcacd4	Manassas, Virginia	2020-04-25	2020-04-24T10:00:00	1	137							http://www.vdh.virginia.gov/
1bbc4b92	Manassas Park, Virginia	2020-04-25	2020-04-24T10:00:00	1	44							http://www.vdh.virginia.gov/
25282387	Manatee County, Florida	2020-04-25		42	491							https://floridahealthcovid19.gov/
ac4e3a56	Manchester, New Hampshire	2020-04-25	2020-04-23T13:00:00+0000		365							https://www.nh.gov/
ad96b41c	Mangualde	2020-04-25	2020-04-24T23:00:00		63							https://covid19.min-saude.pt/
59cde915	Manhattan	2020-04-25	2020-04-24T14:00:00	1405	19854		53922					https://coronavirus.health.ny.gov/
9fdd627c	Manipur	2020-04-25	2020-04-25T02:30:00+0000	0	2	2						https://www.mohfw.gov.in/
d7738f35	Manistee County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		12							https://www.michigan.gov/
3156db5d	Manitoba	2020-04-25	2020-04-24T15:00:00	6	252	196	21720					https://www.canada.ca/
ca4c70c3	Manitowoc County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	9							https://www.dhs.wisconsin.gov/
1221322b	Manteigas	2020-04-25	2020-04-24T23:00:00		3							https://covid19.min-saude.pt/
f2f6f5a3	Marathon County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	17							https://www.dhs.wisconsin.gov/
effa2da8	Marche	2020-04-25		865	6028	1890	49163	3273				http://www.salute.gov.it/
ade37990	Marco de Canaveses	2020-04-25	2020-04-24T23:00:00		59							https://covid19.min-saude.pt/
40cc9d09	Marengo County, Alabama	2020-04-25		3	39		348					https://covid19.alabama.gov/
34df80b8	Maries County, Missouri	2020-04-25			2							https://health.mo.gov/
6dc8813a	Marinette County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	8							https://www.dhs.wisconsin.gov/
5013810c	Marinha Grande	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
6d6db0f6	Marion County, Alabama	2020-04-25		5	69		556					https://covid19.alabama.gov/
9e11a4e3	Marion County, Arkansas	2020-04-25		0	1	1	57					https://www.healthy.arkansas.gov/
69d432a9	Marion County, Florida	2020-04-25		4	148							https://floridahealthcovid19.gov/
ee2d9111	Marion County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	35							https://dph.georgia.gov/
ce5ac274	Marion County, Illinois	2020-04-25		0	26							http://www.dph.illinois.gov/
a3972091	Marion County, Iowa	2020-04-25		0	6							https://idph.iowa.gov/
b41fb390	Marion County, Kansas	2020-04-25	2020-04-24T09:00:00		5							https://govstatus.egov.com/
89e6b5db	Marion County, Kentucky	2020-04-25		0	13							https://govstatus.egov.com/
5a9e42c4	Marion County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	4	55							https://msdh.ms.gov/
adca24a1	Marion County, Missouri	2020-04-25			4							https://health.mo.gov/
5eaaf56c	Marion County, Ohio	2020-04-25	2020-04-24T14:00:00	4	2169							https://coronavirus.ohio.gov/
e9ad6b07	Marion County, South Carolina	2020-04-25		1	24							https://www.scdhec.gov/
95f1b4be	Marion County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	28	21						https://www.tn.gov/
6c9e9480	Marion County, Texas	2020-04-25			6							https://www.dshs.state.tx.us/
5ba05424	Marion County, West Virginia	2020-04-25	2020-04-24T10:00:00	2	44							https://dhhr.wv.gov/
3a169e0e	Marlboro County, South Carolina	2020-04-25		0	35							https://www.scdhec.gov/
406a433b	Marquette County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	6	39							https://www.michigan.gov/
333e8e9d	Marquette County, Wisconsin	2020-04-25	2020-04-25T06:00:00	1	3							https://www.dhs.wisconsin.gov/
507971dd	Marrakesh-Safi	2020-04-25	2020-04-24T17:00:00+0000		802							http://www.covidmaroc.ma/
a8bb65ab	Marshall County, Alabama	2020-04-25		4	267		1235					https://covid19.alabama.gov/
5f6c41ee	Marshall County, Illinois	2020-04-25		0	4							http://www.dph.illinois.gov/
b69be6a2	Marshall County, Iowa	2020-04-25		0	271							https://idph.iowa.gov/
086dedc3	Marshall County, Kentucky	2020-04-25		0	23							https://govstatus.egov.com/
74fa0670	Marshall County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
936efcf9	Marshall County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	2	40							https://msdh.ms.gov/
a96bdbce	Marshall County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	22	11						https://www.tn.gov/
fdc54837	Marshall County, West Virginia	2020-04-25	2020-04-24T10:00:00		8							https://dhhr.wv.gov/
a3778d0d	Martin County, Florida	2020-04-25		5	169							https://floridahealthcovid19.gov/
ab2de6a8	Martin County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
36eb0210	Martin County, Minnesota	2020-04-25	2020-04-24T00:00:00	4	41							https://www.health.state.mn.us/
44a38d9c	Martin County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	13							https://www.ncdhhs.gov/
87102f7d	Martin County, Texas	2020-04-25			2							https://www.dshs.state.tx.us/
91a58c18	Martinique	2020-04-25		14	170							https://www.who.int/
8b3da753	Martinsville, Virginia	2020-04-25	2020-04-24T10:00:00									http://www.vdh.virginia.gov/
9a2d1dc0	Maryland	2020-04-25	2020-04-24T10:00:00	723	16616	1108	84716					https://coronavirus.maryland.gov/
55314019	Mason County, Illinois	2020-04-25		0	6							http://www.dph.illinois.gov/
ae1b8224	Mason County, Kentucky	2020-04-25		0	6							https://govstatus.egov.com/
fd1df91a	Mason County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		5							https://www.michigan.gov/
043a2591	Mason County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
ab412296	Mason County, West Virginia	2020-04-25	2020-04-24T10:00:00		11							https://dhhr.wv.gov/
26cd371b	Massac County, Illinois	2020-04-25		0	3							http://www.dph.illinois.gov/
b31300a2	Massachusetts	2020-04-25	2020-04-24T16:00:00	2556	50969		215213					https://www.mass.gov/
fdf4ab9f	Matagorda County, Texas	2020-04-25		3	58							https://www.dshs.state.tx.us/
e9620597	Mathews County, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
01c932b6	Mato Grosso	2020-04-25	2020-04-24T20:00:00	8	240							https://covid.saude.gov.br/
467d6373	Mato Grosso do Sul	2020-04-25	2020-04-24T20:00:00	7	213							https://covid.saude.gov.br/
1c4447c9	Matosinhos	2020-04-25	2020-04-24T23:00:00		934							https://covid19.min-saude.pt/
72b27593	Maule Region	2020-04-25	2020-04-24T04:00:00+0000	10	349							https://www.minsal.cl/
56d34a53	Mauritius	2020-04-25	2020-04-24T00:00:00	9	331	285						http://www.covid19.mu/
170b2413	Maury County, Tennessee	2020-04-25	2020-04-24T19:00:00		36	30						https://www.tn.gov/
4731b24e	Maverick County, Texas	2020-04-25			14							https://www.dshs.state.tx.us/
88e58f26	Mayotte	2020-04-25		4	339							https://www.who.int/
2fb144ee	McCormick County, South Carolina	2020-04-25		1	6							https://www.scdhec.gov/
bfd9880d	McCracken County, Kentucky	2020-04-25		2	31							https://govstatus.egov.com/
dbc8616e	McCreary County, Kentucky	2020-04-25		0	11							https://govstatus.egov.com/
9d02f2e8	McCulloch County, Texas	2020-04-25			3							https://www.dshs.state.tx.us/
da7e0aa9	McDonald County, Missouri	2020-04-25			4							https://health.mo.gov/
5ffb6d40	McDonough County, Illinois	2020-04-25		0	5							http://www.dph.illinois.gov/
94388a1a	McDowell County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	20							https://www.ncdhhs.gov/
0c0a3e04	McDowell County, West Virginia	2020-04-25	2020-04-24T10:00:00		6							https://dhhr.wv.gov/
24a81951	McDuffie County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	4	39							https://dph.georgia.gov/
26fb821a	McHenry County, Illinois	2020-04-25		27	459							http://www.dph.illinois.gov/
cbb5ae65	McHenry County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
7d7dce14	McIntosh County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	4							https://dph.georgia.gov/
8d556476	McIntosh County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		1							https://www.health.nd.gov/
a1b34967	McKean County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	5		149					https://www.health.pa.gov/
03597fd0	McKenzie County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		10							https://www.health.nd.gov/
19efb71b	McLean County, Illinois	2020-04-25		3	87							http://www.dph.illinois.gov/
a9a06795	McLean County, Kentucky	2020-04-25		1	10							https://govstatus.egov.com/
b8464d83	McLean County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		3							https://www.health.nd.gov/
aa5731a4	McLennan County, Texas	2020-04-25		4	81							https://www.dshs.state.tx.us/
57ee69f6	McLeod County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	3							https://www.health.state.mn.us/
84ef6af9	McMinn County, Tennessee	2020-04-25	2020-04-24T19:00:00		7	4						https://www.tn.gov/
e270a3df	McNairy County, Tennessee	2020-04-25	2020-04-24T19:00:00		11	7						https://www.tn.gov/
35d550c9	McPherson County, Kansas	2020-04-25	2020-04-24T09:00:00		20							https://govstatus.egov.com/
742663a2	McPherson County, Nebraska	2020-04-25			0		0					http://dhhs.ne.gov/
76ff44ba	Meade County, Kansas	2020-04-25	2020-04-24T09:00:00		1							https://govstatus.egov.com/
83c13b03	Meade County, Kentucky	2020-04-25		1	4							https://govstatus.egov.com/
217db52d	Mealhada	2020-04-25	2020-04-24T23:00:00		14							https://covid19.min-saude.pt/
488f22f5	Mecklenburg-Vorpommern	2020-04-25	2020-04-25	16	667	0						https://www.rki.de/
17a9342f	Mecklenburg County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	35	1407							https://www.ncdhhs.gov/
8db05f2b	Mecklenburg County, Virginia	2020-04-25	2020-04-24T10:00:00	7	74							http://www.vdh.virginia.gov/
88d59bbb	Mecosta County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	14							https://www.michigan.gov/
1dbb0a8b	Medina County, Ohio	2020-04-25	2020-04-24T14:00:00	13	149							https://coronavirus.ohio.gov/
dd9bdcc5	Medina County, Texas	2020-04-25		2	17							https://www.dshs.state.tx.us/
74f33785	Meeker County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	3							https://www.health.state.mn.us/
f6404a81	Meghalaya	2020-04-25	2020-04-25T02:30:00+0000	1	12	0						https://www.mohfw.gov.in/
a692ff80	Meigs County, Ohio	2020-04-25	2020-04-24T14:00:00		2							https://coronavirus.ohio.gov/
caaacaf4	Meigs County, Tennessee	2020-04-25	2020-04-24T19:00:00		5	2						https://www.tn.gov/
7e4ac103	Melilla	2020-04-25	2020-04-24T09:35:03	2	116	61						https://www.mscbs.gob.es/
1b4fabb8	Menard County, Illinois	2020-04-25		0	4							http://www.dph.illinois.gov/
c4c18e44	Menifee County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
bf87ed52	Menominee County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		2							https://www.michigan.gov/
41bb1f6f	Menominee County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	1							https://www.dhs.wisconsin.gov/
4ff39215	Mercer County, Illinois	2020-04-25		0	7							http://www.dph.illinois.gov/
4ac7f6aa	Mercer County, Kentucky	2020-04-25		0	11							https://govstatus.egov.com/
85370180	Mercer County, New Jersey	2020-04-25		133	2753							https://www.nj.gov/
a2e83a80	Mercer County, Ohio	2020-04-25	2020-04-24T14:00:00	1	16							https://coronavirus.ohio.gov/
4d27fcd4	Mercer County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	1	64		677					https://www.health.pa.gov/
a53d22c3	Mercer County, West Virginia	2020-04-25	2020-04-24T10:00:00		9							https://dhhr.wv.gov/
c53418c6	Meriwether County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	49							https://dph.georgia.gov/
a5ce56f8	Merrick County, Nebraska	2020-04-25			10		18					http://dhhs.ne.gov/
76842366	Merrimack County, New Hampshire	2020-04-25	2020-04-23T09:00:00		115							https://www.nh.gov/
d37b6711	Mexico	2020-04-25	2020-04-24T19:00:00	1221	12872							https://coronavirus.gob.mx/
4a1db6db	Miami-Dade County, Florida	2020-04-25		287	10926							https://floridahealthcovid19.gov/
3da64478	Miami County, Kansas	2020-04-25	2020-04-24T09:00:00		4							https://govstatus.egov.com/
efc8dc53	Miami County, Ohio	2020-04-25	2020-04-24T14:00:00	24	134							https://coronavirus.ohio.gov/
12ff3a85	Michigan	2020-04-25	2020-04-24T19:00:00+0000	3085	36641							https://www.michigan.gov/
06cbe394	Middlesex County, Connecticut	2020-04-25	2020-04-24T16:00:00	63	561							https://portal.ct.gov/
b9f113fe	Middlesex County, Massachusetts	2020-04-25	2020-04-24T16:00:00	585	11681							https://www.mass.gov/
b8a9ee2a	Middlesex County, New Jersey	2020-04-25		360	8767							https://www.nj.gov/
fd1225e9	Middlesex County, Virginia	2020-04-25	2020-04-24T10:00:00		3							http://www.vdh.virginia.gov/
15e6b575	Midland County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	3	50							https://www.michigan.gov/
23d936c5	Midland County, Texas	2020-04-25		5	69							https://www.dshs.state.tx.us/
d03b65d2	Mifflin County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	26		614					https://www.health.pa.gov/
4fabbfe7	Milam County, Texas	2020-04-25		1	13							https://www.dshs.state.tx.us/
9115897e	Mille Lacs County, Minnesota	2020-04-25	2020-04-24T00:00:00	1	1							https://www.health.state.mn.us/
e51b9c42	Miller County, Arkansas	2020-04-25		1	32	18	265					https://www.healthy.arkansas.gov/
c0c1b78f	Miller County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	24							https://dph.georgia.gov/
2df089f7	Miller County, Missouri	2020-04-25			1							https://health.mo.gov/
1c17cd48	Mills County, Iowa	2020-04-25		0	2							https://idph.iowa.gov/
5d56e2db	Milwaukee County, Wisconsin	2020-04-25	2020-04-25T06:00:00	154	2431							https://www.dhs.wisconsin.gov/
c8511ece	Minas Gerais	2020-04-25	2020-04-24T20:00:00	54	1419							https://covid.saude.gov.br/
c03bb876	Mineral County, West Virginia	2020-04-25	2020-04-24T10:00:00		11							https://dhhr.wv.gov/
a0862b6c	Mingo County, West Virginia	2020-04-25	2020-04-24T10:00:00	1	2							https://dhhr.wv.gov/
11f1fa88	Minnesota	2020-04-25	2020-04-24T00:00:00	221	3185		53787					https://www.health.state.mn.us/
075a6251	Mira, Portugal	2020-04-25	2020-04-24T23:00:00		4							https://covid19.min-saude.pt/
fec5f2ea	Miranda do Corvo	2020-04-25	2020-04-24T23:00:00		13							https://covid19.min-saude.pt/
63ab408c	Miranda do Douro	2020-04-25	2020-04-24T23:00:00		7							https://covid19.min-saude.pt/
766dda75	Mirandela	2020-04-25	2020-04-24T23:00:00		17							https://covid19.min-saude.pt/
dd6b0cb9	Missaukee County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	14							https://www.michigan.gov/
264d2a09	Mississippi	2020-04-25	2020-04-24T05:00:00+0000	209	5434		55389					https://msdh.ms.gov/
d8495c3b	Mississippi County, Arkansas	2020-04-25		0	10	8	84					https://www.healthy.arkansas.gov/
ad65cb50	Mississippi County, Missouri	2020-04-25			3							https://health.mo.gov/
2fa59461	Missouri	2020-04-25		262	6625							https://health.mo.gov/
44c8e19a	Mitchell County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	24	288							https://dph.georgia.gov/
9bac284c	Mitchell County, Iowa	2020-04-25		0	2							https://idph.iowa.gov/
131fc8b7	Mitchell County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
29164e67	Mitchell County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	0	5							https://www.ncdhhs.gov/
d17696ab	Mitchell County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
7c510e60	Mizoram	2020-04-25	2020-04-25T02:30:00+0000	0	1	0						https://www.mohfw.gov.in/
cd06d73e	Mobile County, Alabama	2020-04-25		40	845		4402					https://covid19.alabama.gov/
ad44b570	Moimenta da Beira	2020-04-25	2020-04-24T23:00:00		11							https://covid19.min-saude.pt/
ab9caff6	Moita	2020-04-25	2020-04-24T23:00:00		61							https://covid19.min-saude.pt/
67d665b9	Moldova	2020-04-25	2020-04-24T10:45:00	84	3110	755	38844					https://ansp.md/
e2feb2bf	Molise	2020-04-25		20	287	67	4805	200				http://www.salute.gov.it/
89af5188	Moniteau County, Missouri	2020-04-25			35							https://health.mo.gov/
970bbb8a	Monmouth County, New Jersey	2020-04-25		244	4947							https://www.nj.gov/
9174b110	Monona County, Iowa	2020-04-25		0	7							https://idph.iowa.gov/
7bdb13c3	Monongalia County, West Virginia	2020-04-25	2020-04-24T10:00:00	4	89							https://dhhr.wv.gov/
d5169d16	Monroe County, Alabama	2020-04-25		1	11		129					https://covid19.alabama.gov/
6c084b1c	Monroe County, Arkansas	2020-04-25		0	4	2	18					https://www.healthy.arkansas.gov/
1c9c8355	Monroe County, Florida	2020-04-25		3	77							https://floridahealthcovid19.gov/
b3f8fa5d	Monroe County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	1	19							https://dph.georgia.gov/
7520d21b	Monroe County, Illinois	2020-04-25		8	62							http://www.dph.illinois.gov/
c3f9ef2b	Monroe County, Kentucky	2020-04-25		0	3							https://govstatus.egov.com/
6a08ab76	Monroe County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	11	262							https://www.michigan.gov/
a7007ffd	Monroe County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	9	117							https://msdh.ms.gov/
ba30d7e0	Monroe County, New York	2020-04-25	2020-04-24T14:00:00	69	1199		10764					https://coronavirus.health.ny.gov/
0c37b56e	Monroe County, Ohio	2020-04-25	2020-04-24T14:00:00		2							https://coronavirus.ohio.gov/
d7d8ea4f	Monroe County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	44	1037		3267					https://www.health.pa.gov/
02a685f7	Monroe County, Tennessee	2020-04-25	2020-04-24T19:00:00	1	12	9						https://www.tn.gov/
c208b8be	Monroe County, West Virginia	2020-04-25	2020-04-24T10:00:00		5							https://dhhr.wv.gov/
9d06f386	Monroe County, Wisconsin	2020-04-25	2020-04-25T06:00:00	0	14							https://www.dhs.wisconsin.gov/
0251f0db	Montague County, Texas	2020-04-25		1	6							https://www.dshs.state.tx.us/
3ca91077	Montcalm County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	1	28							https://www.michigan.gov/
1ae54c19	Montemor-o-Velho	2020-04-25	2020-04-24T23:00:00		16							https://covid19.min-saude.pt/
29afdbe7	Montgomery County, Alabama	2020-04-25		4	274		1962					https://covid19.alabama.gov/
9ccb6c92	Montgomery County, Arkansas	2020-04-25		0	0	0	21					https://www.healthy.arkansas.gov/
12e82b41	Montgomery County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	2							https://dph.georgia.gov/
5524017e	Montgomery County, Illinois	2020-04-25		1	23							http://www.dph.illinois.gov/
3f31c7db	Montgomery County, Iowa	2020-04-25		0	1							https://idph.iowa.gov/
8951a95e	Montgomery County, Kansas	2020-04-25	2020-04-24T09:00:00		13							https://govstatus.egov.com/
fdf4824f	Montgomery County, Kentucky	2020-04-25		0	10							https://govstatus.egov.com/
29847c24	Montgomery County, Maryland	2020-04-25		121	3227							https://coronavirus.maryland.gov/
c2c143b2	Montgomery County, Mississippi	2020-04-25	2020-04-24T05:00:00+0000	1	17							https://msdh.ms.gov/
55f5e658	Montgomery County, Missouri	2020-04-25			7							https://health.mo.gov/
a4d7d35f	Montgomery County, New York	2020-04-25	2020-04-24T14:00:00	4	39		377					https://coronavirus.health.ny.gov/
2ddf050b	Montgomery County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	20							https://www.ncdhhs.gov/
da4ec001	Montgomery County, Ohio	2020-04-25	2020-04-24T14:00:00	9	251							https://coronavirus.ohio.gov/
7d238089	Montgomery County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	208	3525		17348					https://www.health.pa.gov/
04e8baa0	Montgomery County, Tennessee	2020-04-25	2020-04-24T19:00:00	2	132	63						https://www.tn.gov/
3926217b	Montgomery County, Texas	2020-04-25		8	467							https://www.dshs.state.tx.us/
ea739c69	Montgomery County, Virginia	2020-04-25	2020-04-24T10:00:00		50							http://www.vdh.virginia.gov/
bacf3c32	Montijo, Portugal	2020-04-25	2020-04-24T23:00:00		40							https://covid19.min-saude.pt/
d648975a	Montmorency County, Michigan	2020-04-25	2020-04-24T19:00:00+0000		6							https://www.michigan.gov/
15f1fc01	Montour County, Pennsylvania	2020-04-25	2020-04-24T16:00:00+0000	0	47		2984					https://www.health.pa.gov/
43f642ca	Moore County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	2	67							https://www.ncdhhs.gov/
72e6a4c8	Moore County, Tennessee	2020-04-25	2020-04-24T19:00:00		3							https://www.tn.gov/
29b95ff4	Moore County, Texas	2020-04-25		2	186							https://www.dshs.state.tx.us/
bb43e998	Morehouse Parish, Louisiana	2020-04-25		4	46							http://ldh.la.gov/
71ce5463	Morgan County, Alabama	2020-04-25		0	55		833					https://covid19.alabama.gov/
6bb19a68	Morgan County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	25							https://dph.georgia.gov/
4865c8b9	Morgan County, Illinois	2020-04-25		1	15							http://www.dph.illinois.gov/
9ed4161b	Morgan County, Kentucky	2020-04-25		0	1							https://govstatus.egov.com/
42247f0c	Morgan County, Missouri	2020-04-25			3							https://health.mo.gov/
5cbcbd1f	Morgan County, Ohio	2020-04-25	2020-04-24T14:00:00		4							https://coronavirus.ohio.gov/
8d0d06d5	Morgan County, Tennessee	2020-04-25	2020-04-24T19:00:00		5	5						https://www.tn.gov/
4ee908d6	Morgan County, West Virginia	2020-04-25	2020-04-24T10:00:00		8							https://dhhr.wv.gov/
7040f25f	Morocco	2020-04-25	2020-04-24T18:00:00	158	3758	486						http://www.covidmaroc.ma/
011b9e09	Morrill County, Nebraska	2020-04-25			1		24					http://dhhs.ne.gov/
7d0e5cb2	Morris County, Kansas	2020-04-25	2020-04-24T09:00:00		3							https://govstatus.egov.com/
94142cc6	Morris County, New Jersey	2020-04-25		291	4435							https://www.nj.gov/
dd34551d	Morris County, Texas	2020-04-25			5							https://www.dshs.state.tx.us/
8f2da01d	Morrison County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	1							https://www.health.state.mn.us/
74d318e9	Morrow County, Ohio	2020-04-25	2020-04-24T14:00:00		26							https://coronavirus.ohio.gov/
e769136f	Morton County, Kansas	2020-04-25	2020-04-24T09:00:00		2							https://govstatus.egov.com/
597aa050	Morton County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		23							https://www.health.nd.gov/
7432f24b	Motley County, Texas	2020-04-25			1							https://www.dshs.state.tx.us/
46cf37dd	Moultrie County, Illinois	2020-04-25		0	4							http://www.dph.illinois.gov/
e0b4c77c	Mountrail County, North Dakota	2020-04-25	2020-04-24T16:00:00+0000		33							https://www.health.nd.gov/
da84684d	Moura, Portugal	2020-04-25	2020-04-24T23:00:00		29							https://covid19.min-saude.pt/
1e7d0681	Mower County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	28							https://www.health.state.mn.us/
0e552266	Muhlenberg County, Kentucky	2020-04-25		4	91							https://govstatus.egov.com/
27ed7d11	Murray County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	0	22							https://dph.georgia.gov/
0fdbc4dd	Murray County, Minnesota	2020-04-25	2020-04-24T00:00:00	0	5							https://www.health.state.mn.us/
c59d152e	Murtosa	2020-04-25	2020-04-24T23:00:00		8							https://covid19.min-saude.pt/
8fc66b07	Muscatine County, Iowa	2020-04-25		7	270							https://idph.iowa.gov/
1d17f981	Muscogee County, Georgia	2020-04-25	2020-04-24T22:28:23+0000	4	259							https://dph.georgia.gov/
ae27c285	Muskegon County, Michigan	2020-04-25	2020-04-24T19:00:00+0000	13	204							https://www.michigan.gov/
748e22de	Muskingum County, Ohio	2020-04-25	2020-04-24T14:00:00		12							https://coronavirus.ohio.gov/
1bb1fd41	Nacogdoches County, Texas	2020-04-25		6	115							https://www.dshs.state.tx.us/
f42e2dea	Nance County, Nebraska	2020-04-25			1		2					http://dhhs.ne.gov/
82090410	Nash County, North Carolina	2020-04-25	2020-04-24T14:40:00+0000	1	71							https://www.ncdhhs.gov/
96b23876	Nashua, New Hampshire	2020-04-25	2020-04-23T13:00:00+0000		154							https://www.nh.gov/
8405eade	Nassau County, Florida	2020-04-25		0	49							https://floridahealthcovid19.gov/
d38d0302	Nassau County, New York	2020-04-25	2020-04-24T14:00:00	1518	32765		79338					https://coronavirus.health.ny.gov/
453bc78a	Natchitoches Parish, Louisiana	2020-04-25		2	65							http://ldh.la.gov/
